lon_from,lat_from,psi_from,lon_to,lat_to,psi_to
-73.9476,40.5376,0.523599,-73.9457,40.5384,0.523598
-73.9676,40.5347,2.0944,-73.9694,40.5355,2.61799
-73.9459,40.547,2.0944,-73.9459,40.5486,2.0944
-73.9634,40.5386,2.0944,-73.9644,40.54,2.0944
-73.949,40.5398,-7.46642e-09,-73.9472,40.5406,-6.18421e-08
-73.9544,40.5477,1.5708,-73.9533,40.5491,1.5708
-73.9688,40.5353,1.5708,-73.9677,40.5367,1.5708
-73.956,40.5286,-0.523599,-73.9549,40.5273,-1.0472
-73.9687,40.5349,2.0944,-73.9687,40.5365,2.0944
-73.9324,40.5607,0.523599,-73.9306,40.5615,0.523598
-73.9494,40.5325,-0.523599,-73.9475,40.5317,-0.523599
-73.9616,40.5399,1.5708,-73.9605,40.5413,1.5708
-73.9421,40.5372,-4.37632e-07,-73.9402,40.5381,-4.50562e-07
-73.9439,40.5364,-4.01898e-07,-73.942,40.5357,-0.523599
-73.9597,40.5286,1.1129e-07,-73.9578,40.5278,-0.523599
-73.9431,40.5358,3.41446e-07,-73.9413,40.5366,3.59845e-07
-73.956,40.5488,1.5708,-73.9549,40.5502,1.5708
-73.9719,40.5302,2.0944,-73.9719,40.5319,2.0944
-73.9452,40.534,-4.1915e-07,-73.943,40.534,-4.28e-07
-73.9552,40.5323,0.523599,-73.9534,40.5331,0.523599
-73.9657,40.5367,2.0944,-73.9657,40.5383,2.0944
-73.947,40.5468,2.0944,-73.947,40.5484,2.0944
-73.9546,40.5292,-0.523599,-73.9525,40.5292,-0.523599
-73.9602,40.5296,-0.523599,-73.9583,40.5288,-0.523599
-73.9557,40.546,1.5708,-73.9546,40.5473,1.5708
-73.9557,40.5476,1.5708,-73.9546,40.549,1.5708
-73.958,40.5324,-0.523599,-73.9562,40.5316,-0.523599
-73.9697,40.5347,2.0944,-73.9715,40.5355,2.61799
-73.9628,40.5253,-1.00949e-07,-73.9607,40.5253,-1.21224e-07
-73.9594,40.5443,1.5708,-73.9584,40.5457,1.5708
-73.9423,40.539,-4.33294e-07,-73.9404,40.5398,-4.68168e-07
-73.9202,40.567,0.523598,-73.9184,40.5678,0.523598
-73.9687,40.5316,2.0944,-73.9697,40.533,2.0944
-73.9445,40.5408,-2.0461e-07,-73.9427,40.5401,-0.523599
-73.9559,40.5368,6.49923e-09,-73.954,40.5361,-0.523599
-73.9445,40.5408,-2.0461e-07,-73.9427,40.5416,0.523599
-73.942,40.5357,-0.523599,-73.9399,40.5357,-0.523599
-73.9436,40.5384,-3.46067e-07,-73.9417,40.5377,-0.523599
-73.9597,40.5451,1.5708,-73.9586,40.5465,1.5708
-73.961,40.5246,-0.523599,-73.9598,40.5232,-1.0472
-73.9451,40.5381,-0.523599,-73.9433,40.5373,-0.523599
-73.9575,40.5295,-8.0049e-08,-73.9554,40.5295,-1.01282e-07
-73.962,40.5304,2.73622e-08,-73.9602,40.5296,-0.523599
-73.9433,40.5376,-3.10926e-07,-73.9415,40.5384,-3.53624e-07
-73.9516,40.5368,-6.86143e-08,-73.9497,40.5361,-0.523599
-73.9687,40.5344,2.0944,-73.9705,40.5353,2.61799
-73.9522,40.5369,-0.523599,-73.95,40.5369,-0.523599
-73.9444,40.5362,-3.17593e-07,-73.9425,40.537,-3.33448e-07
-73.9455,40.5348,-3.51096e-07,-73.9436,40.5356,-3.78893e-07
-73.9439,40.5518,1.5708,-73.9439,40.5534,1.5708
-73.9572,40.529,-0.523599,-73.9551,40.529,-0.523599
-73.9543,40.5383,0.523599,-73.9533,40.5397,0.523599
-73.9586,40.5309,-2.48336e-08,-73.9567,40.5302,-0.523599
-73.9538,40.534,-6.40924e-08,-73.9519,40.5332,-0.523599
-73.9623,40.54,2.0944,-73.9641,40.5409,2.61799
-73.9562,40.5469,1.5708,-73.9552,40.5483,1.5708
-73.9523,40.5473,1.5708,-73.9532,40.5487,2.0944
-73.9451,40.5423,1.0472,-73.9433,40.5432,0.523599
-73.9559,40.5312,-1.63914e-07,-73.9541,40.5304,-0.523599
-73.9468,40.5383,-0.523599,-73.945,40.5375,-0.523599
-73.9523,40.5302,-0.523599,-73.9512,40.5289,-1.0472
-73.9559,40.5312,-1.63914e-07,-73.9538,40.5312,-1.85564e-07
-73.9586,40.5417,2.0944,-73.9596,40.5431,2.0944
-73.9527,40.5354,-2.40374e-08,-73.9508,40.5346,-0.523599
-73.9564,40.5477,2.0944,-73.9575,40.5491,2.0944
-73.9565,40.5328,-7.5856e-08,-73.9546,40.532,-0.523599
-73.9467,40.538,-1.55041e-07,-73.9448,40.5373,-0.523599
-73.9592,40.5269,3.4441e-09,-73.957,40.5269,-7.13961e-09
-73.9501,40.5328,-1.36472e-07,-73.948,40.5328,-1.79598e-07
-73.9399,40.5372,-4.55916e-07,-73.9381,40.5381,-4.61493e-07
-73.9567,40.5425,2.0944,-73.9577,40.5439,2.0944
-73.9571,40.5507,1.5708,-73.9571,40.5523,1.5708
-73.9325,40.5433,-3.85392e-07,-73.9304,40.5433,-3.94513e-07
-73.9602,40.5456,2.0944,-73.9602,40.5473,2.0944
-73.9464,40.5372,-1.65648e-07,-73.9446,40.538,-1.7649e-07
-73.9506,40.54,0.523599,-73.9488,40.5408,0.523599
-73.9578,40.5278,-0.523599,-73.9557,40.5278,-0.523599
-73.9456,40.5394,-2.00022e-07,-73.9437,40.5387,-0.523599
-73.9499,40.5322,-0.523599,-73.948,40.5314,-0.523599
-73.9499,40.531,1.39644e-07,-73.9478,40.531,1.21211e-07
-73.9697,40.5319,2.0944,-73.9715,40.5327,2.61799
-73.9624,40.5453,1.5708,-73.9613,40.5467,1.5708
-73.9468,40.5342,2.7889e-07,-73.9449,40.5335,-0.523599
-73.9507,40.5316,-2.90945e-07,-73.9489,40.5324,-3.36949e-07
-73.9613,40.5386,1.5708,-73.9623,40.54,2.0944
-73.9502,40.5331,-0.523599,-73.948,40.5331,-0.523599
-73.9519,40.5404,1.18692e-07,-73.9498,40.5404,7.48341e-08
-73.945,40.5488,1.5708,-73.9439,40.5502,1.5708
-73.9489,40.5352,-1.85561e-07,-73.947,40.5345,-0.523599
-73.953,40.5346,-0.523599,-73.9511,40.5338,-0.523599
-73.9554,40.5459,2.0944,-73.9564,40.5473,2.0944
-73.9556,40.5455,2.0944,-73.9556,40.5472,2.0944
-73.9604,40.5276,-0.523599,-73.9586,40.5268,-0.523599
-73.9594,40.529,-0.523599,-73.9575,40.5282,-0.523599
-73.9564,40.5461,2.0944,-73.9564,40.5477,2.0944
-73.9456,40.5394,-2.00022e-07,-73.9438,40.5402,-2.35561e-07
-73.9583,40.5304,-0.523599,-73.9565,40.5296,-0.523599
-73.9592,40.5479,1.5708,-73.9602,40.5493,2.0944
-73.9687,40.5333,2.0944,-73.9705,40.5341,2.61799
-73.9549,40.5502,1.5708,-73.9539,40.5517,1.5708
-73.9339,40.5399,4.68936e-07,-73.9318,40.5399,4.57126e-07
-73.9391,40.5395,-4.32205e-07,-73.9373,40.5403,-4.40937e-07
-73.9545,40.5469,2.0944,-73.9556,40.5483,2.0944
-73.9572,40.5318,-0.523599,-73.9554,40.531,-0.523599
-73.9575,40.5298,-0.523599,-73.9557,40.529,-0.523599
-73.9544,40.5356,-1.02681e-07,-73.9525,40.5364,-1.21023e-07
-73.9556,40.5439,2.0944,-73.9567,40.5453,2.0944
-73.9394,40.5384,-3.87408e-07,-73.9375,40.5392,-4.72309e-07
-73.9551,40.5346,-0.523599,-73.9532,40.5338,-0.523599
-73.9594,40.5423,2.0944,-73.9604,40.5437,2.0944
-73.9567,40.5441,2.0944,-73.9567,40.5458,2.0944
-73.9537,40.5448,2.0944,-73.9548,40.5462,2.0944
-73.9459,40.5482,2.0944,-73.9459,40.5498,2.0944
-73.9575,40.5431,2.0944,-73.9585,40.5445,2.0944
-73.9612,40.5414,2.0944,-73.9623,40.5428,2.0944
-73.9533,40.5397,0.523599,-73.9514,40.5406,0.523599
-73.9612,40.5414,2.0944,-73.963,40.5423,2.61799
-73.9528,40.5344,-1.70692e-07,-73.951,40.5352,-1.35054e-07
-73.9602,40.5449,1.5708,-73.9592,40.5463,1.5708
-73.9665,40.5377,2.0944,-73.9665,40.5393,2.0944
-73.9509,40.5308,-0.523599,-73.9488,40.5308,-0.523599
-73.9637,40.5387,1.5708,-73.9637,40.5403,1.5708
-73.9531,40.5324,-2.81469e-07,-73.9513,40.5332,-2.56364e-07
-73.9529,40.5375,-0.523599,-73.9511,40.5366,-0.523599
-73.9634,40.5414,2.0944,-73.9651,40.5423,2.61799
-73.9487,40.539,6.3695e-09,-73.9468,40.5383,-0.523599
-73.9562,40.5292,-1.8392e-07,-73.9541,40.5292,-1.99797e-07
-73.9394,40.5402,0.523598,-73.9376,40.541,0.523598
-73.953,40.539,5.41495e-08,-73.9511,40.5383,-0.523599
-73.9394,40.5402,0.523598,-73.9383,40.5416,1.0472
-73.941,40.5386,-4.18122e-07,-73.9391,40.5379,-0.523599
-73.9552,40.5306,-2.88629e-07,-73.953,40.5306,-3.05384e-07
-73.9542,40.5448,1.0472,-73.9532,40.5462,1.0472
-73.9509,40.5362,-1.2726e-07,-73.949,40.5354,-0.523599
-73.9676,40.533,2.0944,-73.9694,40.5339,2.61799
-73.9383,40.5416,1.0472,-73.9365,40.5424,0.523598
-73.9512,40.545,2.0944,-73.9522,40.5464,2.0944
-73.9708,40.5349,2.0944,-73.9726,40.5357,2.61799
-73.9512,40.545,2.0944,-73.9529,40.5458,2.61799
-73.9687,40.5344,2.0944,-73.9687,40.5361,2.0944
-73.9594,40.5274,-0.523599,-73.9575,40.5266,-0.523599
-73.9544,40.5356,-1.02681e-07,-73.9525,40.5349,-0.523599
-73.9535,40.5483,2.0944,-73.9535,40.55,2.0944
-73.9546,40.5453,2.0944,-73.9556,40.5467,2.0944
-73.9449,40.5388,-1.69253e-07,-73.943,40.5381,-0.523599
-73.9448,40.5373,-0.523599,-73.943,40.5365,-0.523599
-73.9476,40.5348,-3.36675e-07,-73.9457,40.5341,-0.523599
-73.9602,40.5312,-2.91932e-08,-73.9583,40.5304,-0.523599
-73.945,40.5439,1.5708,-73.9459,40.5454,2.09439
-73.9438,40.5402,-2.35561e-07,-73.9419,40.5395,-0.523599
-73.9555,40.5286,7.52351e-08,-73.9533,40.5286,4.7801e-08
-73.9441,40.5478,2.0944,-73.9441,40.5494,2.0944
-73.9615,40.5423,2.0944,-73.9615,40.5439,2.0944
-73.9564,40.5445,2.0944,-73.9575,40.5459,2.0944
-73.9554,40.5431,1.5708,-73.9564,40.5445,2.0944
-73.9554,40.5479,1.5708,-73.9544,40.5493,1.5708
-73.9548,40.5338,-0.523599,-73.953,40.533,-0.523599
-73.9427,40.5416,0.523599,-73.9415,40.5429,1.0472
-73.9711,40.5244,0.523599,-73.9699,40.5258,1.0472
-73.9522,40.5369,-0.523599,-73.9503,40.5361,-0.523599
-73.9681,40.5267,0.523599,-73.9663,40.5275,0.523599
-73.955,40.5316,-2.13729e-07,-73.9531,40.5308,-0.523599
-73.9543,40.534,-0.523599,-73.9525,40.5332,-0.523599
-73.9431,40.5343,-0.523599,-73.941,40.5343,-0.523599
-73.9602,40.5428,2.0944,-73.962,40.5437,2.61799
-73.9543,40.5281,-1.15917e-07,-73.9524,40.5274,-0.523599
-73.9597,40.527,-0.523599,-73.9585,40.5256,-1.0472
-73.9494,40.5325,-0.523599,-73.9473,40.5325,-0.523599
-73.9532,40.5487,2.0944,-73.9543,40.5501,2.0944
-73.9447,40.5342,2.54432e-07,-73.9429,40.535,2.758e-07
-73.9676,40.5358,2.0944,-73.9676,40.5375,2.0944
-73.9634,40.5423,1.5708,-73.9624,40.5437,1.5708
-73.9505,40.531,-0.523599,-73.9483,40.531,-0.523599
-73.9562,40.5276,-0.523599,-73.9543,40.5268,-0.523599
-73.9536,40.5439,1.5708,-73.9525,40.5453,1.5708
-73.9671,40.5221,-0.523599,-73.965,40.5221,-0.523599
-73.9469,40.5398,-4.30339e-08,-73.945,40.5391,-0.523599
-73.9501,40.5356,-1.33936e-07,-73.9482,40.5349,-0.523599
-73.9535,40.5467,2.0944,-73.9545,40.5481,2.0944
-73.957,40.5298,-2.57574e-07,-73.9552,40.5306,-2.88629e-07
-73.9544,40.53,-1.62333e-07,-73.9523,40.53,-2.06544e-07
-73.9626,40.5245,-7.40929e-08,-73.9604,40.5245,-1.35673e-07
